Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
-0.3612,Sun Oct 14 14:30:07 +0000 2018,0.884,0.116,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Simone Biles criticized a tweet from the new head of U.S.A. Gymnastics, Mary Bono, which showed Bono blacking out t… https://t.co/GDedotXTsD",489
0.0,Sun Oct 14 14:15:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Gender issues editor and senior correspondent Susan Chira writes, ""Women don’t act as one. The question… https://t.co/o2S4JTFuAy",490
-0.6597,Sun Oct 14 14:00:07 +0000 2018,0.633,0.257,0.11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Rescue workers in Florida are going house to house looking for the dead and the trapped. ""Except in most cases ther… https://t.co/eho7Y74Lkf",491
-0.3612,Sun Oct 14 13:45:06 +0000 2018,0.878,0.122,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","6 months after a funeral home in Detroit was shut down for ""deplorable, unsanitary conditions,"" the corpses of 11 i… https://t.co/1qqLgy2GeT",492
0.0,Sun Oct 14 13:30:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesarts: ""S.N.L."" took aim at the Trump-Kanye summit in its cold open https://t.co/DOzX7EgkCO",493
0.0,Sun Oct 14 13:16:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When you think of West Virginia, you probably think of the mountains — and the wilderness that blankets them. But t… https://t.co/LZz9EBQLOj",494
0.0,Sun Oct 14 13:00:14 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A single mother in Florida decided not to evacuate for Hurricane Michael after her employer told her that if she le… https://t.co/Q3rC9RDMV9,495
-0.4767,Sun Oct 14 12:34:19 +0000 2018,0.78,0.22,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Climate change is already affecting hurricanes, and it will get worse https://t.co/WbfktoPCPM",496
-0.6597,Sun Oct 14 12:17:00 +0000 2018,0.625,0.375,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How feminist dystopian fiction is channeling women's anger and anxiety https://t.co/AtyRrhVrPN,497
-0.7845,Sun Oct 14 12:00:18 +0000 2018,0.565,0.332,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Death at the crossroads: How a ragged limo, an anxious driver and 17 friends came together in the worst U.S. transp… https://t.co/anKBVtW3EX",498
0.4019,Sun Oct 14 11:47:12 +0000 2018,0.863,0.0,0.137,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In today's paper: A special section featuring a giant, 4-page-wide map of all the buildings in 1 of 6 metro regions… https://t.co/OB95TDwFGk",499
0.6597,Sun Oct 14 11:26:18 +0000 2018,0.787,0.0,0.213,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“No galleries, to me, have accepted hip-hop to be a part of their DNA,"" said Free Richardson, the owner of the Bron… https://t.co/tkUV2FYyqk",500
