Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
-0.5994,Mon Oct 15 19:47:37 +0000 2018,0.822,0.178,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",JUST IN: Saudi Arabia is preparing a report that will acknowledge that journalist Jamal Khashoggi's death was the r… https://t.co/R8ahtdrLQg,297
0.7506,Mon Oct 15 19:40:08 +0000 2018,0.701,0.0,0.299,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Marie Antoinette's prized jewels stayed in the family for 200 years. Now they're up for auction.… https://t.co/XWGWcRcHWK,298
0.0,Mon Oct 15 19:33:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sen. Elizabeth Warren's DNA never mattered to President Trump https://t.co/NGJbbyQINI | Analysis by Nia-Malika Hend… https://t.co/lyC2Zgxxby,299
0.0,Mon Oct 15 19:27:12 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @CNNnewsroom: Meghan, the Duchess of Sussex, and her husband, Prince Harry, are expecting their first child. However, as @richardquest l…",300
-0.4215,Tue Oct 16 04:15:00 +0000 2018,0.833,0.167,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cherokee Nation responds to Senator Warren, says DNA test 'useless to determine tribal citizenship' https://t.co/1jxEsHnWue",301
-0.1027,Tue Oct 16 04:01:00 +0000 2018,0.815,0.103,0.082,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",'This Is Exactly Why You Lose': Perino Rips Hillary's Defense of Bill Not Resigning Over Lewinsky https://t.co/gcOCgl2aHD,302
0.0,Tue Oct 16 03:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Alec Baldwin's ABC talk show tanks in ratings, ranks below CW on Sunday night https://t.co/fPK8m5YtIv",303
0.0,Tue Oct 16 03:30:01 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tara Reid removed from flight before takeoff: report https://t.co/3YRd2Phlbx,304
-0.3612,Tue Oct 16 03:15:00 +0000 2018,0.8,0.2,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",'Suspicious letter' at @SenatorCollins' Maine home prompts investigation. (via @brookefoxnews) https://t.co/1qYJ0C6obk,305
0.4404,Tue Oct 16 03:00:00 +0000 2018,0.847,0.0,0.153,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@KellyannePolls on @foxandfriends: “The president has been unapologetically somebody who has made good on his comm… https://t.co/OV1DcTuwZb,306
-0.5994,Tue Oct 16 02:52:00 +0000 2018,0.698,0.302,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Paul Allen's death sparks reactions from the NFL, Microsoft. https://t.co/49DLKKtNR4",307
-0.4404,Tue Oct 16 02:45:00 +0000 2018,0.818,0.182,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS and @FLOTUS toured neighborhoods damaged by Hurricane Michael with @FLGovScott on Monday. https://t.co/bxknWn9yDP,308
0.296,Tue Oct 16 02:35:00 +0000 2018,0.879,0.0,0.121,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Jenna Bush Hager shares candid photo of her and Barbara Bush with George W. Bush photobombing. https://t.co/l7kshMWM6Z,309
-0.3612,Tue Oct 16 02:30:00 +0000 2018,0.878,0.122,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",TUESDAY: Pastor Andrew Brunson speaks with @seanhannity on his detention in Turkey and release. Tune in to 'Hannity… https://t.co/pZ2dBOWs5k,310
0.0,Tue Oct 16 02:25:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",New York City restaurant lets customers catch their own meal. https://t.co/qw4qGvUdoE,311
0.2263,Tue Oct 16 02:18:00 +0000 2018,0.872,0.0,0.128,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Amb. @nikkihaley blasts China, calls government 'straight out of George Orwell' (via @LucasFoxNews) https://t.co/ByxudMwYby",312
0.0,Tue Oct 16 02:12:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Air India flight attendant falls from plane as she prepares for boarding. https://t.co/ZdFb5TZXEe,313
0.0,Tue Oct 16 02:05:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Former Obama campaign manager scorches Elizabeth Warren for releasing DNA test weeks before midterm elections. https://t.co/jjoG4D48wZ,314
0.0,Tue Oct 16 01:56:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Man dies from extremely rare disease after eating squirrel brains https://t.co/Kmf4wPBRKu,315
0.0,Tue Oct 16 01:49:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jamal Khashoggi's family is 'traumatized,' wants 'independent' and 'international' probe https://t.co/lrLOcN3r0p",316
0.0,Tue Oct 16 01:41:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fusion GPS' Glenn Simpson to plead the Fifth on Capitol Hill, lawyer says; other Trump dossier figures called to te… https://t.co/KmJ6QElkOT",317
0.0,Tue Oct 16 01:33:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Photo of the Day: A view of the sailing boats taking part in the 50th edition of the traditional ""Barcolana"" regatt… https://t.co/cMZgXsxnsv",318
0.0,Tue Oct 16 01:26:24 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yacht deckhands reveal secrets of the job https://t.co/6xbQEz4vtE,319
0.0,Tue Oct 16 01:19:19 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kendra Wilkinson says she signed her ‘last divorce paper’ from Hank Baskett: ‘I gave it all I got’ https://t.co/PENgrVISTt,320
-0.4215,Tue Oct 16 04:15:00 +0000 2018,0.833,0.167,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cherokee Nation responds to Senator Warren, says DNA test 'useless to determine tribal citizenship' https://t.co/1jxEsHnWue",321
-0.1027,Tue Oct 16 04:01:00 +0000 2018,0.815,0.103,0.082,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",'This Is Exactly Why You Lose': Perino Rips Hillary's Defense of Bill Not Resigning Over Lewinsky https://t.co/gcOCgl2aHD,322
0.0,Tue Oct 16 03:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Alec Baldwin's ABC talk show tanks in ratings, ranks below CW on Sunday night https://t.co/fPK8m5YtIv",323
0.0,Tue Oct 16 03:30:01 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tara Reid removed from flight before takeoff: report https://t.co/3YRd2Phlbx,324
-0.3612,Tue Oct 16 03:15:00 +0000 2018,0.8,0.2,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",'Suspicious letter' at @SenatorCollins' Maine home prompts investigation. (via @brookefoxnews) https://t.co/1qYJ0C6obk,325
0.4404,Tue Oct 16 03:00:00 +0000 2018,0.847,0.0,0.153,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@KellyannePolls on @foxandfriends: “The president has been unapologetically somebody who has made good on his comm… https://t.co/OV1DcTuwZb,326
-0.5994,Tue Oct 16 02:52:00 +0000 2018,0.698,0.302,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Paul Allen's death sparks reactions from the NFL, Microsoft. https://t.co/49DLKKtNR4",327
-0.4404,Tue Oct 16 02:45:00 +0000 2018,0.818,0.182,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS and @FLOTUS toured neighborhoods damaged by Hurricane Michael with @FLGovScott on Monday. https://t.co/bxknWn9yDP,328
0.296,Tue Oct 16 02:35:00 +0000 2018,0.879,0.0,0.121,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Jenna Bush Hager shares candid photo of her and Barbara Bush with George W. Bush photobombing. https://t.co/l7kshMWM6Z,329
-0.3612,Tue Oct 16 02:30:00 +0000 2018,0.878,0.122,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",TUESDAY: Pastor Andrew Brunson speaks with @seanhannity on his detention in Turkey and release. Tune in to 'Hannity… https://t.co/pZ2dBOWs5k,330
0.0,Tue Oct 16 02:25:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",New York City restaurant lets customers catch their own meal. https://t.co/qw4qGvUdoE,331
0.2263,Tue Oct 16 02:18:00 +0000 2018,0.872,0.0,0.128,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Amb. @nikkihaley blasts China, calls government 'straight out of George Orwell' (via @LucasFoxNews) https://t.co/ByxudMwYby",332
0.0,Tue Oct 16 02:12:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Air India flight attendant falls from plane as she prepares for boarding. https://t.co/ZdFb5TZXEe,333
0.0,Tue Oct 16 02:05:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Former Obama campaign manager scorches Elizabeth Warren for releasing DNA test weeks before midterm elections. https://t.co/jjoG4D48wZ,334
0.0,Tue Oct 16 01:56:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Man dies from extremely rare disease after eating squirrel brains https://t.co/Kmf4wPBRKu,335
0.0,Tue Oct 16 01:49:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jamal Khashoggi's family is 'traumatized,' wants 'independent' and 'international' probe https://t.co/lrLOcN3r0p",336
0.0,Tue Oct 16 01:41:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fusion GPS' Glenn Simpson to plead the Fifth on Capitol Hill, lawyer says; other Trump dossier figures called to te… https://t.co/KmJ6QElkOT",337
0.0,Tue Oct 16 01:33:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Photo of the Day: A view of the sailing boats taking part in the 50th edition of the traditional ""Barcolana"" regatt… https://t.co/cMZgXsxnsv",338
0.0,Tue Oct 16 01:26:24 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Yacht deckhands reveal secrets of the job https://t.co/6xbQEz4vtE,339
0.0,Tue Oct 16 01:19:19 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kendra Wilkinson says she signed her ‘last divorce paper’ from Hank Baskett: ‘I gave it all I got’ https://t.co/PENgrVISTt,340
0.4404,Tue Oct 16 01:10:00 +0000 2018,0.879,0.0,0.121,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",PUMPKIN PLUNGE: A creative group of divers took to the waters off the coast of the Florida Keys to participate in a… https://t.co/DwS3nIO36V,341
-0.296,Tue Oct 16 00:55:00 +0000 2018,0.724,0.178,0.099,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Defense Secretary Mattis fights Trump rift speculation, says 'I'm on his team' https://t.co/L9A2B2udzw",342
0.0,Tue Oct 16 00:48:06 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Republicans call key Trump dossier figures to Capitol Hill as House probe comes to a head. https://t.co/cktOhNP0pb,343
-0.34,Tue Oct 16 00:37:00 +0000 2018,0.862,0.138,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FBI investigated Andrew McCabe in 2017 for alleged leak about Trump, Michael Flynn, documents show. https://t.co/lWGs6WwuHe",344
0.0,Tue Oct 16 00:30:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Stormy Daniels defamation suit against Trump tossed on 1st Amendment grounds. https://t.co/l880bCAhiR,345
0.0,Tue Oct 16 00:23:26 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@benshapiro: ""So far, we have heard from Democrats, since 2016, that we should change the constituency of the Sena… https://t.co/OF8vwEZSST",346
0.0,Tue Oct 16 00:16:41 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@benshapiro on midterms: ""The map looks to me as though the red areas are getting redder &amp; the blue areas are gett… https://t.co/ElhJpPNvwM",347
-0.1531,Tue Oct 16 00:13:46 +0000 2018,0.833,0.167,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Python recorded falling through ceiling during bank meeting. https://t.co/o6r51LH8l5,348
-0.7845,Tue Oct 16 00:05:00 +0000 2018,0.67,0.33,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Paul Allen, co-founder of Microsoft, dead at 65 after battle with non-Hodgkin’s lymphoma, family say.… https://t.co/gjfY2BPal0",349
0.0,Mon Oct 15 23:59:19 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","The Duke and Duchess of Sussex, Prince Harry and his wife Meghan, visit @tarongazoo in Australia.… https://t.co/tQGyc4O3Dy",350
0.0,Mon Oct 15 23:58:15 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Affirmative action on trial in @Harvard case. Trace Gallagher reports.  #TheStory https://t.co/SkH0vgPyho https://t.co/lLQWdBNxWR,351
-0.3875,Mon Oct 15 23:53:59 +0000 2018,0.82,0.18,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@JessOConnell on @SenWarren's DNA test: ""American's don't care about this."" #TheStory https://t.co/f2jFL5kJQx https://t.co/Umac7JCmZS",352
-0.891,Mon Oct 15 23:47:40 +0000 2018,0.398,0.602,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ohio haunted house slammed for performing alleged 'mock rape' https://t.co/WLrExv6Brz,353
-0.4939,Mon Oct 15 23:29:40 +0000 2018,0.833,0.167,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS arrives at @Andrews_JBA after touring damage from #HurricaneMichael in Florida and Georgia and meeting with… https://t.co/m0wXF8rQs5,354
0.5106,Mon Oct 15 23:27:11 +0000 2018,0.769,0.0,0.231,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@gen_jackkeane: ""I think [@POTUS] has confidence in Jim Mattis."" #TheStory https://t.co/eJE0xa5wHG https://t.co/F50tlnSj66",355
0.4215,Mon Oct 15 23:20:48 +0000 2018,0.843,0.0,0.157,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@JMfreespeech on Khashoggi disappearance: ""The United States and Saudi Arabia, officials concerned about the relat… https://t.co/atE4vw5lbG",356
0.7096,Mon Oct 15 23:12:30 +0000 2018,0.545,0.113,0.342,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@RealCandaceO: @TheDemocrats aren’t the party of women -- they’re the party of exploiting them for political gain https://t.co/VZQaTEDks0,357
-0.8402,Mon Oct 15 22:55:44 +0000 2018,0.529,0.471,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ISIS-linked extremists in Nigeria kill 2nd of 3 abducted health workers. https://t.co/yKdNxFr2Sx,358
-0.2263,Mon Oct 15 22:46:58 +0000 2018,0.894,0.106,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","JUST IN: A judge has dismissed a defamation lawsuit brought by Stormy Daniels against President Trump, rules Daniel… https://t.co/YQQckfcDj7",359
-0.4767,Mon Oct 15 22:43:28 +0000 2018,0.542,0.305,0.153,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Former Senate Intelligence Committee staffer pleads guilty to lying to the FBI. #SpecialReport… https://t.co/2Z4RHx5IOg,360
-0.7003,Mon Oct 15 22:32:34 +0000 2018,0.615,0.304,0.081,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Massive winds and an increased fire threat caused Pacific Gas &amp; Electric to preemptively cut power to thousands of… https://t.co/sdTZhANueF,361
0.0772,Mon Oct 15 22:26:37 +0000 2018,0.909,0.0,0.091,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Floyd Mayweather responds to Khabib Nurmagomedov challenge: ‘Get the checkbook out’ (via @MRichardson713) https://t.co/TxbilX5RHp,362
-0.6486,Mon Oct 15 22:13:26 +0000 2018,0.736,0.264,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BREAKING: Paul Allen, co-founder of Microsoft, dead at 65, family say. https://t.co/o9Dx8IoWqO https://t.co/bJTetrySea",363
-0.3182,Mon Oct 15 22:07:18 +0000 2018,0.811,0.13,0.059,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Some officials are warning oil could reach $200 a barrel if U.S. levels sanctions against Saudi Arabia.… https://t.co/YCnMYtnqzn,364
0.0,Mon Oct 15 22:02:40 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""When the @WhiteHouse announced a couple of months ago that [@POTUS] would be on the road 3-4 times… https://t.co/BjNkzoSvTV",365
0.25,Mon Oct 15 22:00:01 +0000 2018,0.833,0.0,0.167,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Women poised to make history with the 2018 midterm elections. https://t.co/5MPr6GCKGl,366
-0.7845,Mon Oct 15 21:48:49 +0000 2018,0.635,0.365,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saudi Arabia considers saying activist Jamal Khashoggi was killed by mistake, reports say https://t.co/ObMqHt8qMt",367
-0.4215,Mon Oct 15 21:34:34 +0000 2018,0.851,0.149,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JUST IN: Cherokee Nation responds to Senator Warren, says DNA test 'useless to determine tribal citizenship' https://t.co/1jxEsHnWue",368
0.0,Mon Oct 15 21:32:19 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Gerard Butler explains why he canceled Saudi Arabia trip amid Khashoggi's disappearance. https://t.co/Q28teV51xs,369
0.0,Mon Oct 15 21:18:20 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",San Francisco is set to vote on taxing large companies to aid in homeless services. @DeirdreBolton reports. #Cavuto https://t.co/bYElrlF7F3,370
-0.6381,Mon Oct 15 21:15:20 +0000 2018,0.679,0.321,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS on Jamal Khashoggi: ""It's a terrible situation...I don't like it one bit."" https://t.co/73kB2Xscmh",371
-0.8126,Mon Oct 15 21:12:23 +0000 2018,0.697,0.303,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""We have the worst immigration laws and the dumbest immigration laws in the history of the world."" https://t.co/AkDq80ut8E",372
0.4404,Mon Oct 15 21:08:07 +0000 2018,0.873,0.0,0.127,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS: ""I am truly an environmentalist...but that doesn't mean we have to put every one of our businesses out of… https://t.co/2kuXoqXvri",373
0.0,Mon Oct 15 21:03:13 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS on climate change: ""There is something there. Man-made or not I mean there's something there."" https://t.co/eKfOLXUO4Y",374
0.4939,Mon Oct 15 20:56:31 +0000 2018,0.758,0.0,0.242,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@POTUS: ""We take care of our people, most importantly."" https://t.co/44vmwrvXya https://t.co/khcW7ZWDaL",375
0.0772,Mon Oct 15 20:56:01 +0000 2018,0.712,0.12,0.169,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS on damage to F-22 fighter jets at Tyndall Air Force Base: ""We think it's much better than we originally tho… https://t.co/RkGCq07SjV",376
0.4767,Mon Oct 15 20:46:36 +0000 2018,0.763,0.0,0.237,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS visits @RedCross center in Georgia dealing with hurricane relief. https://t.co/RqqZJqClCJ,377
0.2057,Mon Oct 15 20:42:00 +0000 2018,0.908,0.0,0.092,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RLHeinrichs: ""[@POTUS'] gut instinct that we're not going to cut foreign military aid to the Saudis over somethin… https://t.co/epqDkscB9N",378
0.0,Mon Oct 15 20:35:44 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","The recovery continues in Mexico Beach, Florida, where 39 people remain unaccounted for in the wake of Hurricane Mi… https://t.co/jTbxHaNZTD",379
-0.4939,Mon Oct 15 20:23:26 +0000 2018,0.802,0.198,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","After Brunson release, spotlight turns to @NASA scientist, other Americans jailed in Turkey https://t.co/dWhNpAhwgE",380
-0.296,Mon Oct 15 20:17:43 +0000 2018,0.872,0.128,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Florida middle school allegedly calls out student for wearing @GOP shirt, dressing as 'Republican nerd' https://t.co/pSvNrGGREJ",381
0.0,Mon Oct 15 20:06:18 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@ShepNewsTeam is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/deimzl5EnR,382
-0.3612,Mon Oct 15 20:02:46 +0000 2018,0.815,0.185,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Authorities investigating 'suspicious letter' at home of @SenatorCollins in Bangor, Maine https://t.co/kd2zuz9jGZ",383
0.0,Mon Oct 15 19:56:44 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ted Cruz, Beto O'Rourke try to rally Latino voters in the Texas Senate race. https://t.co/yNxbE6UvPb",384
-0.872,Mon Oct 15 19:51:12 +0000 2018,0.568,0.432,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wisconsin girl, 13, 'missing and in danger' after parents found dead in home, sheriff says. https://t.co/jJxCKYFdOl",385
-0.4767,Mon Oct 15 19:43:11 +0000 2018,0.601,0.266,0.133,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BREAKING NEWS: Senate intelligence staffer who dated reporter pleads guilty to lying to FBI about leaks. https://t.co/7JE1PXE3Mn,386
0.0,Mon Oct 15 19:35:53 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",What Senate seats are being contested? A look at what's at stake in 2018 midterms https://t.co/01RlGkJXCd,387
-0.0258,Mon Oct 15 19:28:01 +0000 2018,0.717,0.143,0.139,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS on Hurricane Michael damage: ""We've called for maximum relief. We are doing everything we have to."" https://t.co/WJp6TCKqIS",388
0.0,Mon Oct 15 19:12:39 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@FLGovScott: ""Everything I have asked the president for, FEMA has come through. We have a lot of work to do. We're… https://t.co/Vts7YXJMby",389
-0.5574,Mon Oct 15 19:07:59 +0000 2018,0.82,0.18,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS on Hurricane Michael damage: ""It's hard to believe when you are above it in a plane and to see the total de… https://t.co/RNIsPxMejz",390
-0.4215,Mon Oct 15 19:02:31 +0000 2018,0.797,0.203,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Happening now, @POTUS and @FLOTUS touring hurricane devastation in Florida. https://t.co/44vmwremGC https://t.co/crWu8uGjYy",391
0.0,Mon Oct 15 18:57:13 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Painting of Trump, Lincoln, other GOP presidents seen hanging in White House https://t.co/PxtuH5Aqb7",392
-0.802,Mon Oct 15 18:50:13 +0000 2018,0.702,0.298,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Pilot in crash that killed British family may have been knocked unconscious by person taking photo, report says https://t.co/uKlbmUL8Vb",393
0.0,Mon Oct 15 18:43:18 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Rare wine auctioned at Sotheby's breaks record for most expensive ever sold https://t.co/jBXte4quYZ,394
0.0,Mon Oct 15 18:35:34 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@jasoninthehouse: Attorney General Sessions needs to go – Here’s why Trump needs to show him the door https://t.co/9LcjrSpS4w,395
-0.1027,Mon Oct 15 18:27:58 +0000 2018,0.903,0.097,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Meghan Markle's royal cover-up: How she hid her baby bump from the press https://t.co/o0vKrYbMo3,396
0.5267,Mon Oct 15 18:17:11 +0000 2018,0.793,0.0,0.207,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@POTUS tours hurricane-battered Florida and Georgia, praises recovery efforts. @MikeTobinFox with the latest.… https://t.co/y5Y0V5GXeN",397
